cycle 20 Stir_pump_PWM 30%
Cycle Start_time_Day Start_time_Hour 
1 2023-02-08 17:20:00 50 30
2 2023-02-08 18:20:00 50 30
3 2023-02-08 19:20:00 50 30
4 2023-02-08 20:20:00 50 30
5 2023-02-08 21:20:00 50 30
6 2023-02-08 22:20:00 50 30
7 2023-02-08 23:20:00 50 30
8 2023-02-09 00:20:00 50 30
9 2023-02-09 01:20:00 50 30
10 2023-02-09 02:20:00 50 30
11 2023-02-09 03:20:00 50 30
12 2023-02-09 04:20:00 50 30
13 2023-02-09 05:20:00 50 30
14 2023-02-09 06:20:00 50 30
15 2023-02-09 07:20:00 50 30
16 2023-02-09 08:20:00 50 30
17 2023-02-09 09:20:00 50 30
18 2023-02-09 10:20:00 50 30
19 2023-02-09 11:20:00 50 30
20 2023-02-09 12:20:00 50 30

No_Count Cycle Cycle_Count Date Time Oxygen_1 Oxygen_2 Temp_1 Temp_2 Light THL_Temp Stir_On Fill_On
278 1 278 2023-02-08 18:06:19 233.24 242.64 24.52 21.98 16.6 22.6 1 0
279 1 279 2023-02-08 18:06:29 233.31 242.78 24.52 21.98 0.0 22.6 1 0
280 1 280 2023-02-08 18:06:39 233.07 243.04 24.52 21.96 3.3 22.6 1 0
281 1 281 2023-02-08 18:06:49 233.16 243.09 24.52 21.96 29.9 22.6 1 0
282 1 282 2023-02-08 18:06:59 233.56 242.93 24.49 21.96 0.0 22.6 1 0
283 1 283 2023-02-08 18:07:09 233.13 242.77 24.52 21.96 3.3 22.6 1 0
284 1 284 2023-02-08 18:07:19 232.96 242.77 24.52 21.96 0.0 22.6 1 0
285 1 285 2023-02-08 18:07:29 233.49 242.82 24.49 21.96 3.3 22.6 1 0
286 1 286 2023-02-08 18:07:39 233.25 242.77 24.49 21.96 46.6 22.5 1 0
287 1 287 2023-02-08 18:07:49 233.25 242.91 24.49 21.96 0.0 22.6 1 0
288 1 288 2023-02-08 18:07:59 233.27 242.39 24.49 21.96 0.0 22.6 1 0
289 1 289 2023-02-08 18:08:09 233.28 242.93 24.46 21.93 3.3 22.6 1 0
290 1 290 2023-02-08 18:08:19 233.83 242.93 24.46 21.96 3.3 22.6 1 0
291 1 291 2023-02-08 18:08:29 233.63 243.0 24.46 21.93 0.0 22.5 1 0
292 1 292 2023-02-08 18:08:39 233.47 243.22 24.49 21.93 0.0 22.5 1 0
293 1 293 2023-02-08 18:08:49 233.41 242.57 24.46 21.93 0.0 22.6 1 0
294 1 294 2023-02-08 18:08:59 233.72 243.0 24.46 21.93 0.0 22.5 1 0
295 1 295 2023-02-08 18:09:09 233.26 242.88 24.46 21.93 0.0 22.6 1 0
296 1 296 2023-02-08 18:09:19 233.64 243.06 24.44 21.9 3.3 22.5 1 0
297 1 297 2023-02-08 18:09:29 233.7 243.11 24.44 21.9 3.3 22.5 1 0
298 1 298 2023-02-08 18:09:39 233.64 243.08 24.44 21.9 0.0 22.6 1 0
299 1 299 2023-02-08 18:09:49 233.46 243.31 24.44 21.9 0.0 22.5 1 0
300 F 1 2023-02-08 18:09:59 233.61 243.87 24.44 21.88 0.0 22.5 1 1
301 F 2 2023-02-08 18:10:10 233.59 244.65 24.44 21.88 0.0 22.5 1 1
302 F 3 2023-02-08 18:10:20 233.53 245.12 24.44 21.85 0.0 22.5 1 1
303 F 4 2023-02-08 18:10:30 233.93 245.12 24.41 21.82 0.0 22.5 1 1
304 F 5 2023-02-08 18:10:40 233.71 245.71 24.41 21.8 3.3 22.5 1 1
305 F 6 2023-02-08 18:10:50 233.88 246.07 24.41 21.77 33.3 22.5 1 1
306 F 7 2023-02-08 18:11:00 233.84 246.3 24.41 21.74 3.3 22.5 1 1
307 F 8 2023-02-08 18:11:10 233.87 246.11 24.38 21.72 3.3 22.4 1 1
308 F 9 2023-02-08 18:11:20 233.69 246.63 24.41 21.69 0.0 22.5 1 1
309 F 10 2023-02-08 18:11:30 233.8 246.72 24.41 21.66 0.0 22.5 1 1
310 F 11 2023-02-08 18:11:40 233.54 246.74 24.38 21.64 3.3 22.5 1 1
311 F 12 2023-02-08 18:11:50 233.85 246.8 24.38 21.61 0.0 22.5 1 1
312 F 13 2023-02-08 18:12:00 233.98 246.87 24.38 21.58 0.0 22.4 1 1
313 F 14 2023-02-08 18:12:10 233.93 247.41 24.38 21.56 0.0 22.4 1 1
314 F 15 2023-02-08 18:12:20 233.76 247.43 24.38 21.53 0.0 22.4 1 1
315 F 16 2023-02-08 18:12:30 234.07 247.29 24.35 21.53 3.3 22.4 1 1
316 F 17 2023-02-08 18:12:40 234.16 247.04 24.35 21.5 3.3 22.4 1 1
317 F 18 2023-02-08 18:12:50 234.23 247.54 24.35 21.48 3.3 22.4 1 1
318 F 19 2023-02-08 18:13:00 233.92 247.72 24.35 21.45 0.0 22.4 1 1
319 F 20 2023-02-08 18:13:10 234.05 247.51 24.35 21.45 3.3 22.4 1 1
320 F 21 2023-02-08 18:13:20 233.92 247.32 24.35 21.43 0.0 22.4 1 1
321 F 22 2023-02-08 18:13:30 234.03 247.59 24.35 21.4 6.6 22.5 1 1
322 F 23 2023-02-08 18:13:40 234.23 247.93 24.32 21.37 3.3 22.4 1 1
323 F 24 2023-02-08 18:13:50 234.21 247.72 24.32 21.37 0.0 22.4 1 1
324 F 25 2023-02-08 18:14:00 234.03 247.79 24.32 21.35 3.3 22.4 1 1
325 F 26 2023-02-08 18:14:10 234.28 247.74 24.32 21.35 3.3 22.4 1 1
326 F 27 2023-02-08 18:14:20 234.12 247.87 24.32 21.32 3.3 22.4 1 1
327 F 28 2023-02-08 18:14:30 234.24 248.24 24.29 21.29 0.0 22.4 1 1
328 F 29 2023-02-08 18:14:40 234.26 247.87 24.29 21.29 0.0 22.4 1 1
329 F 30 2023-02-08 18:14:50 234.19 248.22 24.29 21.29 0.0 22.4 1 1
330 F 31 2023-02-08 18:15:00 234.52 247.96 24.29 21.27 3.3 22.4 1 1
331 F 32 2023-02-08 18:15:10 234.26 248.2 24.29 21.24 0.0 22.4 1 1
332 F 33 2023-02-08 18:15:20 234.35 248.25 24.26 21.24 3.3 22.4 1 1
333 F 34 2023-02-08 18:15:30 234.55 248.61 24.26 21.21 0.0 22.3 1 1
334 F 35 2023-02-08 18:15:40 234.31 248.27 24.26 21.21 0.0 22.3 1 1
335 F 36 2023-02-08 18:15:50 234.51 248.31 24.26 21.21 0.0 22.4 1 1
336 F 37 2023-02-08 18:16:00 234.2 248.15 24.26 21.19 3.3 22.4 1 1
337 F 38 2023-02-08 18:16:10 234.56 248.15 24.24 21.19 0.0 22.3 1 1
338 F 39 2023-02-08 18:16:20 234.67 248.63 24.24 21.16 0.0 22.3 1 1
339 F 40 2023-02-08 18:16:30 234.49 248.7 24.24 21.16 0.0 22.3 1 1
340 F 41 2023-02-08 18:16:40 234.85 248.79 24.21 21.16 3.3 22.3 1 1
341 F 42 2023-02-08 18:16:50 234.71 248.53 24.24 21.13 0.0 22.3 1 1
342 F 43 2023-02-08 18:17:00 234.85 248.53 24.21 21.13 3.3 22.3 1 1
343 F 44 2023-02-08 18:17:10 234.74 248.44 24.21 21.13 3.3 22.3 1 1
344 F 45 2023-02-08 18:17:20 234.72 248.8 24.21 21.11 10.0 22.3 1 1
345 F 46 2023-02-08 18:17:30 234.59 248.78 24.21 21.11 0.0 22.3 1 1
346 F 47 2023-02-08 18:17:40 234.83 248.45 24.21 21.11 3.3 22.3 1 1
347 F 48 2023-02-08 18:17:50 234.81 248.63 24.18 21.08 3.3 22.3 1 1
348 F 49 2023-02-08 18:18:00 234.9 248.68 24.18 21.08 0.0 22.3 1 1
349 F 50 2023-02-08 18:18:10 234.72 248.83 24.18 21.06 3.3 22.3 1 1
350 F 51 2023-02-08 18:18:20 234.86 248.79 24.18 21.06 3.3 22.3 1 1
351 F 52 2023-02-08 18:18:30 234.94 248.76 24.18 21.06 6.6 22.3 1 1
352 F 53 2023-02-08 18:18:40 234.72 249.24 24.18 21.03 0.0 22.3 1 1
353 F 54 2023-02-08 18:18:50 234.95 248.97 24.15 21.03 3.3 22.3 1 1
354 F 55 2023-02-08 18:19:00 235.21 248.94 24.15 21.03 0.0 22.2 1 1
355 F 56 2023-02-08 18:19:10 234.86 248.94 24.15 21.03 0.0 22.3 1 1
356 F 57 2023-02-08 18:19:20 234.84 249.05 24.15 21.0 0.0 22.2 1 1
357 F 58 2023-02-08 18:19:30 234.88 249.01 24.15 21.0 3.3 22.2 1 1
358 F 59 2023-02-08 18:19:40 235.35 248.89 24.12 21.0 40.0 22.3 1 1
359 F 60 2023-02-08 18:19:50 235.22 248.8 24.12 21.0 3.3 22.3 1 1
360 F 61 2023-02-08 18:20:00 235.11 248.31 24.12 20.98 0.0 22.3 1 0
361 2 1 2023-02-08 18:20:10 234.98 247.66 24.12 20.98 3.3 22.2 1 0
362 2 2 2023-02-08 18:20:20 235.25 247.0 24.09 20.98 3.3 22.2 1 0
363 2 3 2023-02-08 18:20:30 235.29 246.2 24.09 21.0 0.0 22.2 1 0
364 2 4 2023-02-08 18:20:40 234.98 246.36 24.09 21.0 3.3 22.2 1 0
365 2 5 2023-02-08 18:20:50 235.27 246.16 24.09 21.0 3.3 22.2 1 0
366 2 6 2023-02-08 18:21:00 234.87 245.81 24.09 21.0 0.0 22.2 1 0
367 2 7 2023-02-08 18:21:10 235.07 245.56 24.09 21.0 0.0 22.2 1 0
368 2 8 2023-02-08 18:21:20 235.23 245.5 24.06 21.0 0.0 22.2 1 0
369 2 9 2023-02-08 18:21:30 235.41 245.4 24.06 21.0 3.3 22.2 1 0
370 2 10 2023-02-08 18:21:40 234.96 245.56 24.06 21.0 0.0 22.2 1 0
371 2 11 2023-02-08 18:21:50 235.41 245.27 24.06 21.03 0.0 22.2 1 0
372 2 12 2023-02-08 18:22:00 235.14 245.16 24.06 21.03 0.0 22.2 1 0
373 2 13 2023-02-08 18:22:10 235.3 245.0 24.06 21.03 3.3 22.2 1 0
374 2 14 2023-02-08 18:22:20 235.3 244.75 24.06 21.03 3.3 22.2 1 0
375 2 15 2023-02-08 18:22:30 235.5 244.95 24.04 21.0 0.0 22.2 1 0
376 2 16 2023-02-08 18:22:40 235.23 245.04 24.04 21.0 3.3 22.1 1 0
377 2 17 2023-02-08 18:22:50 235.23 244.93 24.04 21.0 6.6 22.2 1 0
378 2 18 2023-02-08 18:23:00 235.26 245.07 24.04 21.03 26.6 22.1 1 0
379 2 19 2023-02-08 18:23:10 235.41 244.86 24.04 21.0 3.3 22.1 1 0
380 2 20 2023-02-08 18:23:20 235.53 244.97 24.01 21.0 3.3 22.2 1 0
381 2 21 2023-02-08 18:23:30 235.19 244.81 24.04 21.0 3.3 22.1 1 0
382 2 22 2023-02-08 18:23:40 235.55 244.9 24.01 21.0 3.3 22.1 1 0
383 2 23 2023-02-08 18:23:50 235.39 245.11 24.01 21.0 3.3 22.1 1 0
384 2 24 2023-02-08 18:24:00 235.53 244.77 24.01 21.0 3.3 22.2 1 0
385 2 25 2023-02-08 18:24:10 235.59 244.93 24.01 21.0 0.0 22.1 1 0
386 2 26 2023-02-08 18:24:20 235.28 244.84 24.01 21.0 0.0 22.1 1 0
387 2 27 2023-02-08 18:24:30 235.95 245.11 23.98 21.0 0.0 22.1 1 0
388 2 28 2023-02-08 18:24:40 235.71 244.88 23.98 21.0 3.3 22.1 1 0
389 2 29 2023-02-08 18:24:50 235.6 245.02 23.98 21.0 0.0 22.1 1 0
390 2 30 2023-02-08 18:25:00 235.51 244.9 23.98 21.0 0.0 22.1 1 0
391 2 31 2023-02-08 18:25:10 235.71 244.9 23.95 21.0 0.0 22.1 1 0
392 2 32 2023-02-08 18:25:20 235.54 245.11 23.95 21.0 3.3 22.1 1 0
393 2 33 2023-02-08 18:25:30 236.0 244.86 23.95 21.0 0.0 22.1 1 0
394 2 34 2023-02-08 18:25:40 235.82 244.93 23.95 21.0 0.0 22.1 1 0
395 2 35 2023-02-08 18:25:50 235.74 245.13 23.95 21.0 3.3 22.1 1 0
396 2 36 2023-02-08 18:26:00 235.51 245.24 23.95 20.98 0.0 22.0 1 0
397 2 37 2023-02-08 18:26:10 236.14 245.11 23.92 21.0 3.3 22.1 1 0
398 2 38 2023-02-08 18:26:20 236.03 245.13 23.92 21.0 0.0 22.0 1 0
399 2 39 2023-02-08 18:26:30 236.07 245.44 23.92 20.98 3.3 22.0 1 0
400 2 40 2023-02-08 18:26:40 235.83 245.22 23.92 20.98 3.3 22.0 1 0
401 2 41 2023-02-08 18:26:50 236.14 245.25 23.92 21.0 3.3 22.1 1 0
402 2 42 2023-02-08 18:27:00 235.92 245.42 23.89 20.98 3.3 22.0 1 0
403 2 43 2023-02-08 18:27:10 236.34 245.06 23.89 21.0 3.3 22.0 1 0
404 2 44 2023-02-08 18:27:20 236.14 245.2 23.89 21.0 3.3 22.0 1 0
405 2 45 2023-02-08 18:27:30 236.12 245.44 23.89 20.98 10.0 22.0 1 0
406 2 46 2023-02-08 18:27:40 235.94 245.19 23.89 20.98 0.0 22.0 1 0
407 2 47 2023-02-08 18:27:50 236.08 245.33 23.89 20.98 3.3 22.0 1 0
408 2 48 2023-02-08 18:28:00 235.81 245.47 23.89 20.98 0.0 22.0 1 0
409 2 49 2023-02-08 18:28:10 236.3 245.31 23.87 20.98 3.3 22.0 1 0
410 2 50 2023-02-08 18:28:20 235.88 245.42 23.89 20.98 0.0 22.0 1 0
411 2 51 2023-02-08 18:28:30 236.39 245.33 23.87 20.98 0.0 22.0 1 0
412 2 52 2023-02-08 18:28:40 236.26 245.35 23.87 20.98 16.6 22.0 1 0
413 2 53 2023-02-08 18:28:50 236.13 245.08 23.87 20.98 36.6 22.0 1 0
414 2 54 2023-02-08 18:29:00 236.19 245.48 23.87 20.95 3.3 22.0 1 0
415 2 55 2023-02-08 18:29:10 236.08 245.26 23.87 20.98 0.0 22.0 1 0
416 2 56 2023-02-08 18:29:20 236.42 245.55 23.84 20.95 0.0 22.0 1 0
417 2 57 2023-02-08 18:29:30 236.18 245.54 23.84 20.98 10.0 22.0 1 0
418 2 58 2023-02-08 18:29:40 236.44 245.51 23.84 20.98 0.0 22.0 1 0
419 2 59 2023-02-08 18:29:50 236.02 245.78 23.84 20.95 0.0 21.9 1 0
420 2 60 2023-02-08 18:30:00 236.26 245.69 23.84 20.95 0.0 22.0 1 0
421 2 61 2023-02-08 18:30:10 236.4 245.33 23.81 20.98 3.3 21.9 1 0
422 2 62 2023-02-08 18:30:20 236.45 245.51 23.81 20.95 3.3 21.9 1 0
423 2 63 2023-02-08 18:30:30 236.27 245.55 23.81 20.95 0.0 22.0 1 0
424 2 64 2023-02-08 18:30:40 236.42 245.58 23.81 20.95 3.3 21.9 1 0
425 2 65 2023-02-08 18:30:50 236.22 245.64 23.81 20.95 3.3 21.9 1 0
426 2 66 2023-02-08 18:31:00 236.67 245.55 23.78 20.95 0.0 21.9 1 0
427 2 67 2023-02-08 18:31:10 236.22 245.53 23.81 20.95 3.3 21.9 1 0
428 2 68 2023-02-08 18:31:20 236.38 245.6 23.81 20.95 3.3 21.9 1 0
429 2 69 2023-02-08 18:31:30 236.27 245.71 23.78 20.95 0.0 21.9 1 0
430 2 70 2023-02-08 18:31:40 236.63 245.71 23.78 20.95 0.0 21.9 1 0
431 2 71 2023-02-08 18:31:50 236.49 245.58 23.78 20.95 3.3 21.9 1 0
432 2 72 2023-02-08 18:32:00 236.47 245.76 23.78 20.95 3.3 21.9 1 0
433 2 73 2023-02-08 18:32:10 236.43 245.92 23.78 20.95 0.0 21.9 1 0
434 2 74 2023-02-08 18:32:20 236.45 245.99 23.78 20.95 0.0 21.9 1 0
435 2 75 2023-02-08 18:32:30 236.83 245.85 23.75 20.95 0.0 21.9 1 0
436 2 76 2023-02-08 18:32:41 236.48 245.67 23.75 20.95 3.3 21.8 1 0
437 2 77 2023-02-08 18:32:51 236.54 245.74 23.75 20.95 6.6 21.8 1 0
438 2 78 2023-02-08 18:33:01 236.5 245.94 23.75 20.95 0.0 21.8 1 0
439 2 79 2023-02-08 18:33:11 236.77 245.8 23.75 20.95 0.0 21.8 1 0
440 2 80 2023-02-08 18:33:21 236.45 245.71 23.75 20.95 3.3 21.8 1 0
441 2 81 2023-02-08 18:33:31 236.92 245.92 23.73 20.95 3.3 21.8 1 0
442 2 82 2023-02-08 18:33:41 236.68 245.58 23.73 20.95 0.0 21.8 1 0
443 2 83 2023-02-08 18:33:51 236.86 245.75 23.73 20.93 3.3 21.8 1 0
444 2 84 2023-02-08 18:34:01 236.48 246.05 23.73 20.93 3.3 21.8 1 0
445 2 85 2023-02-08 18:34:11 236.7 246.05 23.73 20.93 3.3 21.8 1 0
446 2 86 2023-02-08 18:34:21 236.64 246.23 23.73 20.93 3.3 21.8 1 0
447 2 87 2023-02-08 18:34:31 236.84 246.09 23.7 20.93 6.6 21.8 1 0
448 2 88 2023-02-08 18:34:41 236.33 245.82 23.73 20.93 0.0 21.7 1 0
449 2 89 2023-02-08 18:34:51 236.93 245.89 23.7 20.93 3.3 21.8 1 0
450 2 90 2023-02-08 18:35:01 236.44 245.98 23.73 20.93 3.3 21.8 1 0
451 2 91 2023-02-08 18:35:11 236.91 246.03 23.7 20.93 3.3 21.8 1 0
452 2 92 2023-02-08 18:35:21 236.93 245.75 23.7 20.93 0.0 21.8 1 0
453 2 93 2023-02-08 18:35:31 236.88 245.89 23.7 20.93 0.0 21.8 1 0
454 2 94 2023-02-08 18:35:41 236.86 245.98 23.7 20.93 3.3 21.8 1 0
455 2 95 2023-02-08 18:35:51 236.82 245.93 23.7 20.93 0.0 21.7 1 0
456 2 96 2023-02-08 18:36:01 236.73 245.62 23.67 20.93 0.0 21.7 1 0
457 2 97 2023-02-08 18:36:11 236.96 245.84 23.67 20.93 3.3 21.8 1 0
458 2 98 2023-02-08 18:36:21 236.98 245.8 23.67 20.93 0.0 21.7 1 0
459 2 99 2023-02-08 18:36:31 236.89 246.04 23.67 20.9 3.3 21.7 1 0
460 2 100 2023-02-08 18:36:41 237.0 245.87 23.67 20.93 3.3 21.8 1 0
461 2 101 2023-02-08 18:36:51 236.67 246.04 23.67 20.9 0.0 21.7 1 0
462 2 102 2023-02-08 18:37:01 237.07 245.91 23.67 20.93 10.0 21.7 1 0
463 2 103 2023-02-08 18:37:11 236.96 246.16 23.67 20.9 0.0 21.7 1 0
464 2 104 2023-02-08 18:37:21 237.14 245.91 23.64 20.93 0.0 21.7 1 0
465 2 105 2023-02-08 18:37:31 237.07 246.16 23.64 20.9 0.0 21.7 1 0
466 2 106 2023-02-08 18:37:41 237.03 246.36 23.64 20.9 6.6 21.7 1 0
467 2 107 2023-02-08 18:37:51 236.94 246.23 23.64 20.9 0.0 21.7 1 0
468 2 108 2023-02-08 18:38:01 237.03 245.78 23.64 20.93 0.0 21.7 1 0
469 2 109 2023-02-08 18:38:11 236.67 246.07 23.64 20.9 3.3 21.7 1 0
470 2 110 2023-02-08 18:38:21 237.0 246.0 23.64 20.9 3.3 21.7 1 0
471 2 111 2023-02-08 18:38:31 236.91 245.91 23.64 20.9 3.3 21.7 1 0
472 2 112 2023-02-08 18:38:41 237.25 246.0 23.61 20.9 3.3 21.7 1 0
473 2 113 2023-02-08 18:38:51 237.12 246.5 23.61 20.9 3.3 21.7 1 0
474 2 114 2023-02-08 18:39:01 237.21 246.23 23.61 20.9 3.3 21.7 1 0
475 2 115 2023-02-08 18:39:11 236.94 246.07 23.61 20.9 0.0 21.6 1 0
476 2 116 2023-02-08 18:39:21 237.01 246.07 23.61 20.93 3.3 21.7 1 0
477 2 117 2023-02-08 18:39:31 237.21 246.25 23.58 20.9 3.3 21.7 1 0
478 2 118 2023-02-08 18:39:41 236.96 246.36 23.61 20.9 0.0 21.7 1 0
479 2 119 2023-02-08 18:39:51 237.28 246.16 23.58 20.9 3.3 21.7 1 0
480 2 120 2023-02-08 18:40:01 237.43 246.39 23.58 20.9 0.0 21.6 1 0
481 2 121 2023-02-08 18:40:11 237.26 246.23 23.58 20.9 3.3 21.6 1 0
482 2 122 2023-02-08 18:40:21 237.28 246.16 23.58 20.9 0.0 21.6 1 0
483 2 123 2023-02-08 18:40:31 237.32 246.57 23.58 20.9 3.3 21.6 1 0
484 2 124 2023-02-08 18:40:41 237.17 246.23 23.58 20.9 0.0 21.6 1 0
485 2 125 2023-02-08 18:40:51 237.35 246.23 23.56 20.9 0.0 21.6 1 0
486 2 126 2023-02-08 18:41:01 237.5 246.16 23.56 20.9 6.6 21.7 1 0
487 2 127 2023-02-08 18:41:11 237.42 246.4 23.56 20.87 3.3 21.6 1 0
488 2 128 2023-02-08 18:41:21 237.37 246.33 23.56 20.87 13.3 21.6 1 0
489 2 129 2023-02-08 18:41:31 237.66 246.04 23.56 20.9 3.3 21.6 1 0
490 2 130 2023-02-08 18:41:41 237.57 246.17 23.56 20.87 0.0 21.6 1 0
491 2 131 2023-02-08 18:41:51 237.35 246.25 23.56 20.9 3.3 21.6 1 0
492 2 132 2023-02-08 18:42:01 237.6 246.07 23.53 20.9 3.3 21.6 1 0
493 2 133 2023-02-08 18:42:11 237.53 245.91 23.53 20.9 3.3 21.6 1 0
494 2 134 2023-02-08 18:42:21 237.66 246.16 23.53 20.9 3.3 21.6 1 0
495 2 135 2023-02-08 18:42:31 237.64 246.4 23.53 20.87 3.3 21.6 1 0
496 2 136 2023-02-08 18:42:41 237.53 246.22 23.53 20.87 3.3 21.6 1 0
497 2 137 2023-02-08 18:42:51 237.62 246.33 23.53 20.87 3.3 21.6 1 0
498 2 138 2023-02-08 18:43:01 237.42 246.33 23.53 20.87 0.0 21.5 1 0
499 2 139 2023-02-08 18:43:11 237.56 246.38 23.5 20.87 0.0 21.6 1 0
500 2 140 2023-02-08 18:43:21 237.56 246.15 23.5 20.87 3.3 21.6 1 0
501 2 141 2023-02-08 18:43:31 237.62 246.36 23.5 20.87 0.0 21.5 1 0
502 2 142 2023-02-08 18:43:41 237.89 246.33 23.5 20.87 3.3 21.5 1 0
503 2 143 2023-02-08 18:43:51 237.58 246.24 23.5 20.87 3.3 21.5 1 0
504 2 144 2023-02-08 18:44:01 237.76 245.92 23.5 20.87 0.0 21.5 1 0
505 2 145 2023-02-08 18:44:11 237.76 246.22 23.47 20.87 3.3 21.5 1 0
506 2 146 2023-02-08 18:44:21 237.67 246.06 23.47 20.87 3.3 21.5 1 0
507 2 147 2023-02-08 18:44:31 237.69 246.24 23.47 20.87 0.0 21.5 1 0
508 2 148 2023-02-08 18:44:41 237.76 246.33 23.47 20.85 0.0 21.5 1 0
509 2 149 2023-02-08 18:44:51 237.89 246.1 23.47 20.85 0.0 21.5 1 0
510 2 150 2023-02-08 18:45:01 237.78 246.21 23.47 20.85 3.3 21.5 1 0
511 2 151 2023-02-08 18:45:11 237.49 246.44 23.47 20.85 3.3 21.5 1 0
512 2 152 2023-02-08 18:45:21 237.56 246.29 23.47 20.87 0.0 21.6 1 0
513 2 153 2023-02-08 18:45:31 237.81 246.35 23.47 20.85 0.0 21.5 1 0
514 2 154 2023-02-08 18:45:41 237.74 246.12 23.44 20.85 0.0 21.5 1 0
515 2 155 2023-02-08 18:45:51 237.81 246.33 23.44 20.85 3.3 21.5 1 0
516 2 156 2023-02-08 18:46:01 237.99 246.26 23.44 20.85 0.0 21.5 1 0
517 2 157 2023-02-08 18:46:11 238.21 246.08 23.44 20.85 3.3 21.5 1 0
518 2 158 2023-02-08 18:46:21 237.83 246.37 23.44 20.85 3.3 21.5 1 0
519 2 159 2023-02-08 18:46:31 237.99 246.33 23.44 20.85 49.9 21.5 1 0
520 2 160 2023-02-08 18:46:41 238.19 246.17 23.42 20.85 3.3 21.4 1 0
521 2 161 2023-02-08 18:46:51 237.9 246.31 23.44 20.85 3.3 21.5 1 0
522 2 162 2023-02-08 18:47:01 238.21 246.12 23.42 20.85 3.3 21.4 1 0
523 2 163 2023-02-08 18:47:11 238.04 246.35 23.42 20.85 3.3 21.4 1 0
524 2 164 2023-02-08 18:47:21 237.97 246.15 23.42 20.85 3.3 21.5 1 0
525 2 165 2023-02-08 18:47:31 237.75 246.24 23.42 20.85 3.3 21.5 1 0
526 2 166 2023-02-08 18:47:41 237.95 246.12 23.42 20.85 3.3 21.5 1 0
527 2 167 2023-02-08 18:47:51 237.97 246.51 23.42 20.82 0.0 21.4 1 0
528 2 168 2023-02-08 18:48:01 238.35 246.01 23.39 20.85 0.0 21.4 1 0
529 2 169 2023-02-08 18:48:11 238.15 246.57 23.39 20.82 0.0 21.4 1 0
530 2 170 2023-02-08 18:48:21 238.26 246.44 23.39 20.82 0.0 21.4 1 0
531 2 171 2023-02-08 18:48:31 238.31 246.46 23.39 20.82 0.0 21.5 1 0
532 2 172 2023-02-08 18:48:41 238.19 246.21 23.39 20.82 0.0 21.4 1 0
533 2 173 2023-02-08 18:48:51 238.06 246.25 23.39 20.82 3.3 21.4 1 0
534 2 174 2023-02-08 18:49:01 238.15 246.21 23.39 20.82 3.3 21.4 1 0
535 2 175 2023-02-08 18:49:11 238.29 246.3 23.36 20.82 3.3 21.4 1 0
536 2 176 2023-02-08 18:49:21 238.24 246.03 23.36 20.82 3.3 21.4 1 0
537 2 177 2023-02-08 18:49:31 238.38 246.51 23.36 20.82 3.3 21.4 1 0
538 2 178 2023-02-08 18:49:41 238.38 246.41 23.36 20.82 3.3 21.4 1 0
539 2 179 2023-02-08 18:49:51 238.22 246.32 23.36 20.82 3.3 21.4 1 0
540 2 180 2023-02-08 18:50:01 238.2 246.32 23.36 20.82 3.3 21.4 1 0
541 2 181 2023-02-08 18:50:11 238.38 246.3 23.36 20.82 26.6 21.4 1 0
542 2 182 2023-02-08 18:50:21 238.38 246.19 23.36 20.82 0.0 21.4 1 0
543 2 183 2023-02-08 18:50:31 238.45 246.25 23.33 20.82 0.0 21.4 1 0
544 2 184 2023-02-08 18:50:41 238.45 246.25 23.33 20.82 6.6 21.4 1 0
545 2 185 2023-02-08 18:50:51 238.27 246.21 23.33 20.82 0.0 21.4 1 0
546 2 186 2023-02-08 18:51:01 238.36 246.32 23.33 20.82 40.0 21.4 1 0
547 2 187 2023-02-08 18:51:11 238.2 246.23 23.33 20.82 0.0 21.4 1 0
548 2 188 2023-02-08 18:51:21 238.42 246.0 23.33 20.82 3.3 21.4 1 0
549 2 189 2023-02-08 18:51:31 238.27 246.21 23.3 20.82 3.3 21.4 1 0
550 2 190 2023-02-08 18:51:41 238.29 246.23 23.3 20.82 0.0 21.4 1 0
551 2 191 2023-02-08 18:51:51 238.16 246.52 23.33 20.79 0.0 21.4 1 0
552 2 192 2023-02-08 18:52:01 238.63 246.41 23.3 20.79 3.3 21.3 1 0
553 2 193 2023-02-08 18:52:11 238.47 246.68 23.3 20.79 3.3 21.3 1 0
554 2 194 2023-02-08 18:52:21 238.52 246.39 23.3 20.82 3.3 21.3 1 0
555 2 195 2023-02-08 18:52:31 238.23 246.43 23.3 20.79 3.3 21.3 1 0
556 2 196 2023-02-08 18:52:41 238.43 246.5 23.3 20.79 0.0 21.3 1 0
557 2 197 2023-02-08 18:52:51 238.38 246.29 23.3 20.79 0.0 21.3 1 0
558 2 198 2023-02-08 18:53:01 238.56 246.34 23.28 20.79 0.0 21.3 1 0
559 2 199 2023-02-08 18:53:11 238.79 246.34 23.28 20.79 3.3 21.3 1 0
560 2 200 2023-02-08 18:53:21 238.54 246.41 23.28 20.79 6.6 21.3 1 0
561 2 201 2023-02-08 18:53:31 238.65 246.43 23.28 20.79 3.3 21.3 1 0
562 2 202 2023-02-08 18:53:41 238.63 246.41 23.28 20.79 33.3 21.4 1 0
563 2 203 2023-02-08 18:53:51 238.48 246.18 23.28 20.79 3.3 21.3 1 0
564 2 204 2023-02-08 18:54:01 238.5 246.39 23.28 20.79 0.0 21.3 1 0
